"Sweep - Function 1" 
"Frequency vs Frequency"
"X (Hz)","Ch-1 (Hz)"
12.0722152342881,-3.1400866125856
12.8543255027354,-3.05230162266065
13.6871055496897,-3.43277266055804
14.5738380662977,-3.80868265630545
15.518018416062,-3.41712288686049
16.5233684130273,-3.60230281770624
17.5938509926007,-3.70578415614456
18.7336858328347,-4.41539442272945
19.9473659877503,-3.29561203654818
21.2396755982669,-3.99533293015
22.6157087505514,-3.69903722640517
24.0808895561239,-3.67785095072652
25.6409935328735,-3.32812894566968
27.3021703712629,-3.54855676520691
29.0709681754648,-2.21807591738385
30.9543592749837,-2.70874635639224
32.9597677085088,-3.15997390782937
35.095098488335,-3.30494247698036
37.3687687607086,-3.25850295319555
39.7897409849257,-3.24380691464397
42.3675582619719,-3.26349714510397
45.1123819519615,-3.25461721010648
48.0350317286597,-2.96502250264899
51.1470282289765,-3.19728771118427
54.4606384655492,-3.14257110062456
57.9889241814237,-3.47196421925859
61.7457933374413,-3.519603482382
65.7460549352859,-3.31343147662915
70.0054773922961,-3.4964748739068
74.5408506981463,-3.21523011418234
79.37005259841,-3.10923114252562
84.5121190658887,-3.21717659821664
89.9873193374956,-3.40432834231947
95.8172358124772,-3.67260149554279
102.024849126919,-2.35786945752981
108.634628739886,-2.2155967591703
115.672629388276,-3.91807817548247
123.166593790594,-2.61488228387142
131.146062004488,-4.05788342234154
139.642487869131,-2.83639621191641
148.689362991418,-2.73761755995673
158.322348764748,-4.15928969032372
168.579416940761,-3.13186896388031
179.500999308158,-4.4364497167466
191.130147068606,-4.47917108893883
203.512700537966,-3.61967093898927
216.697469841788,-5.18932445580959
230.736427317334,-3.78428628463965
245.684912380554,-5.59707649329684
261.601849665572,-5.61118206901285
278.549981296553,-4.9901699272216
296.596114207526,-5.30768189648687
315.811383485066,-7.07301761196693
336.271532771891,-6.08699376709797
358.057212836675,-8.27695891898821
381.254299487002,-8.39698632816812
405.954232078623,-8.41133382430598
432.254373955363,-10.6575620291176
460.258396240481,-10.1069372526094
490.076686492327,-12.7012792657918
521.82678383516,-14.0476031028221
555.633842280334,-14.9715815837436
591.63112406421,-18.0160222220585
629.960524947437,-19.0681504895398
670.773133546268,-22.6591606961918
714.229826900695,-21.4438228327078
760.501904627058,-25.550540665564
809.771764154841,-31.405926534175
862.233619709351,-37.3352850256842
918.094267874387,-34.6007920197375
977.573902752641,-42.2973363336691
1040.90698393706,-29.6431110565568
1108.34316071457,-29.8099146595331
1180.14825614529,-32.1406203292917
1256.60531489618,-37.1428856097248
1338.01571895975,-33.4066722020454
1424.70037565557,-33.7921272164868
1517.00098259771,-38.8576117760814
1615.28137461428,-38.2780486501965
1719.92895792851,-41.4340547291318
1831.35623725461,-37.9898300562378
1950.00244182803,-39.8348407774632
2076.33525677978,-40.2634319154058
2210.85266667936,-32.7836559311417
2354.08491851354,-38.8512036296931
2506.59661183864,-41.0987189389836
2668.9889243453,-39.7747402775825
2841.90198160869,-36.9378166722971
3026.01738036533,-34.9390187100032
3222.06087526275,-38.4231478374728
3430.805239673,-32.3679111329297
3653.07331184669,-37.2472106963291
3889.74123841505,-39.3079253180417
4141.74192802558,-42.064494736937
4410.06872872468,-27.2575151038075
4695.77934358328,-42.2455426790882
5000.00000000001,-30.7969083569939

