"Sweep - Function 1" 
"Frequency vs Frequency"
"X (Hz)","Ch-1 (Hz)"
55.0000000000005,55.0014457702637

"Sweep - Function 2" 
"Vac vs Frequency"
"X (Hz)","Ch-1 (dBr)"
45,-0.160487818891288
45.0913064592545,-0.16370498243229
45.1827981822756,-0.165474250166578
45.2744755449697,-0.170788754620514
45.3663389240055,-0.171789415593053
45.4583886968164,-0.172150982829843
45.5506252416013,-0.174633192693142
45.6430489373265,-0.181300313071993
45.7356601637276,-0.179835197041162
45.8284593013101,-0.187144306264798
45.9214467313521,-0.18805818807583
46.0146228359051,-0.195271073438744
46.1079879977956,-0.199247012979463
46.2015426006273,-0.201577588035177
46.2952870287819,-0.207716268465587
46.3892216674212,-0.210734430098564
46.4833469024883,-0.218916771889269
46.5776631207097,-0.230921447279296
46.6721707095964,-0.233562967023433
46.7668700574456,-0.239899642600895
46.8617615533424,-0.246326391007569
46.9568455871616,-0.252401357912065
47.0521225495688,-0.269320691874149
47.1475928320223,-0.278580663453305
47.2432568267748,-0.287284802938075
47.3391149268748,-0.305292289226823
47.4351675261684,-0.31203589963181
47.5314150193008,-0.32500685666271
47.6278578017178,-0.341643334217361
47.7244962696678,-0.363911849202539
47.8213308202031,-0.377102295834507
47.9183618511815,-0.400217579615656
48.0155897612683,-0.422988885088085
48.1130149499375,-0.468093061996599
48.2106378174739,-0.499298500610857
48.3084587649742,-0.525378180187579
48.406478194349,-0.580420514923129
48.5046965083247,-0.6666879183418
48.6031141104444,-0.738364926623751
48.7017314050703,-0.829208170837037
48.8005487973849,-0.933670101277495
48.899566693393,-1.08946177041321
48.9987854999231,-1.17968413300425
49.098205624629,-1.36969812395801
49.1978274759919,-1.60314333032583
49.2976514633218,-1.87487939601342
49.3976779967591,-2.13251896384499
49.4979074872763,-2.69804577371767
49.59834034668,-3.46715494026025
49.6989769876123,-4.53433414590569
49.7998178235525,-6.26874300671018
49.9008632688188,-8.28751567064254
50.0021137385703,-12.4981605750437
50.1035696488083,-26.9711280604476
50.2052314163781,-13.0987790166645
50.307099458971,-7.65317337185928
50.4091741951257,-4.88989829975611
50.5114560442301,-3.35921871137054
50.6139454265231,-2.42457900887094
50.7166427630963,-1.95503392255247
50.8195484758957,-1.30527257760079
50.9226629877233,-1.08422669189818
51.0259867222393,-0.881623547649979
51.1295201039631,-0.666982599416662
51.2332635582758,-0.559125678305492
51.3372175114215,-0.479621309744505
51.4413823905092,-0.442989887573457
51.5457586235143,-0.395735670479529
51.650346639281,-0.3714464626039
51.7551468675231,-0.318043165679987
51.8601597388269,-0.284521149808965
51.9653856846518,-0.266234697818225
52.0708251373331,-0.235271851902806
52.1764785300831,-0.229087023486398
52.282346296993,-0.208445453823929
52.3884288730351,-0.189156337433841
52.494726694064,-0.182842169724258
52.6012401968188,-0.169163588024699
52.7079698189247,-0.158371396858958
52.8149159988949,-0.147938073146325
52.9220791761322,-0.143190129204185
53.0294597909313,-0.135049405552393
53.1370582844798,-0.12973865085167
53.244875098861,-0.127717757649793
53.3529106770549,-0.119458435757666
53.4611654629403,-0.111854470086261
53.5696399012967,-0.112032506232135
53.6783344378061,-0.108856949497219
53.7872495190548,-0.105619497598166
53.8963855925353,-0.103878890014791
54.0057431066479,-0.100820348936376
54.1153225107029,-0.0998330813275991
54.2251242549221,-0.0972244141307055
54.335148790441,-0.0965022563123318
54.4453965693103,-0.0954824887570056
54.555868044498,-0.0947094947472191
54.6665636698913,-0.0938953387812798
54.7774839002981,-0.0886905925959394
54.8886291914493,-0.0895649518445161
55.0000000000005,-0.0882860345535204

